Run,Instrument,LibraryLayout,ReleaseDate,AvgSpotLen,BioProject,BioProject_num,Ecotype,Treatment,Tissue
DRR221890,Illumina_HiSeq_3000,SINGLE,2022,50,PRJDB9678,97,Col-0,Control,whole_plant
DRR221891,Illumina_HiSeq_3000,SINGLE,2022,50,PRJDB9678,97,Col-0,Drought_stress,whole_plant
DRR221892,Illumina_HiSeq_3000,SINGLE,2022,50,PRJDB9678,97,Col-0,Drought_stress,whole_plant
DRR221893,Illumina_HiSeq_3000,SINGLE,2022,50,PRJDB9678,97,Col-0,Control,whole_plant
DRR221894,Illumina_HiSeq_3000,SINGLE,2022,50,PRJDB9678,97,Col-0,Control,whole_plant
DRR221895,Illumina_HiSeq_3000,SINGLE,2022,50,PRJDB9678,97,Col-0,Drought_stress,whole_plant
DRR221896,Illumina_HiSeq_3000,SINGLE,2022,50,PRJDB9678,97,Col-0,Drought_stress,whole_plant
DRR221897,Illumina_HiSeq_3000,SINGLE,2022,50,PRJDB9678,97,Col-0,Control,whole_plant
DRR221898,Illumina_HiSeq_3000,SINGLE,2022,50,PRJDB9678,97,Col-0,Control,whole_plant
DRR221899,Illumina_HiSeq_3000,SINGLE,2022,50,PRJDB9678,97,Col-0,Drought_stress,whole_plant
DRR221900,Illumina_HiSeq_3000,SINGLE,2022,50,PRJDB9678,97,Col-0,Drought_stress,whole_plant
DRR221901,Illumina_NovaSeq_6000,SINGLE,2022,50,PRJDB9678,97,Col-0,Control,whole_plant
DRR221902,Illumina_NovaSeq_6000,SINGLE,2022,50,PRJDB9678,97,Col-0,Control,whole_plant
DRR221903,Illumina_NovaSeq_6000,SINGLE,2022,50,PRJDB9678,97,Col-0,Drought_stress,whole_plant
DRR221904,Illumina_NovaSeq_6000,SINGLE,2022,50,PRJDB9678,97,Col-0,Drought_stress,whole_plant
DRR221905,Illumina_NovaSeq_6000,SINGLE,2022,50,PRJDB9678,97,Col-0,Control,whole_plant
DRR221906,Illumina_NovaSeq_6000,SINGLE,2022,50,PRJDB9678,97,Col-0,Control,whole_plant
DRR221907,Illumina_NovaSeq_6000,SINGLE,2022,50,PRJDB9678,97,Col-0,Drought_stress,whole_plant
DRR221908,Illumina_NovaSeq_6000,SINGLE,2022,50,PRJDB9678,97,Col-0,Drought_stress,whole_plant
DRR221909,Illumina_NovaSeq_6000,SINGLE,2022,50,PRJDB9678,97,Col-0,Control,whole_plant
DRR221910,Illumina_NovaSeq_6000,SINGLE,2022,50,PRJDB9678,97,Col-0,Control,whole_plant
DRR221911,Illumina_NovaSeq_6000,SINGLE,2022,50,PRJDB9678,97,Col-0,Drought_stress,whole_plant
DRR221912,Illumina_NovaSeq_6000,SINGLE,2022,50,PRJDB9678,97,Col-0,Drought_stress,whole_plant
DRR221913,Illumina_NovaSeq_6000,SINGLE,2022,50,PRJDB9678,97,Col-0,Control,whole_plant
DRR221914,Illumina_NovaSeq_6000,SINGLE,2022,50,PRJDB9678,97,Col-0,Control,whole_plant
DRR221915,Illumina_NovaSeq_6000,SINGLE,2022,50,PRJDB9678,97,Col-0,Drought_stress,whole_plant
DRR221916,Illumina_NovaSeq_6000,SINGLE,2022,50,PRJDB9678,97,Col-0,Drought_stress,whole_plant
SRR18297038,NextSeq_500,SINGLE,2022,75,PRJNA677963,98,Col-0,,seedling
SRR18297039,NextSeq_500,SINGLE,2022,75,PRJNA677963,98,Col-0,,seedling
SRR18297042,NextSeq_500,SINGLE,2022,75,PRJNA677963,98,Col-0,,seedling
SRR18297043,NextSeq_500,SINGLE,2022,75,PRJNA677963,98,Col-0,,seedling
SRR18440379,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,not_Col-0,Control,leaf
SRR18440380,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,not_Col-0,Control,leaf
SRR18440381,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,not_Col-0,Control,leaf
SRR18440382,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,not_Col-0,Control,leaf
SRR18440383,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,not_Col-0,Control,leaf
SRR18440384,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,not_Col-0,Control,leaf
SRR18440385,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,not_Col-0,Control,leaf
SRR18440386,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,not_Col-0,Drought_stress,leaf
SRR18440387,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,not_Col-0,Drought_stress,leaf
SRR18440388,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,not_Col-0,Drought_stress,leaf
SRR18440389,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,not_Col-0,Drought_stress,leaf
SRR18440390,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,Col-0,Control,leaf
SRR18440391,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,not_Col-0,Drought_stress,leaf
SRR18440392,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,not_Col-0,Drought_stress,leaf
SRR18440393,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,not_Col-0,Drought_stress,leaf
SRR18440394,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,not_Col-0,Drought_stress,leaf
SRR18440395,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,not_Col-0,Drought_stress,leaf
SRR18440396,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,Col-0,Drought_stress,leaf
SRR18440397,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,Col-0,Drought_stress,leaf
SRR18440398,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,Col-0,Drought_stress,leaf
SRR18440399,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,not_Col-0,Control,leaf
SRR18440400,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,not_Col-0,Control,leaf
SRR18440401,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,Col-0,Control,leaf
SRR18440402,HiSeq_X_Ten,PAIRED,2022,299,PRJNA818809,99,Col-0,Control,leaf
DRR400601,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Control,seedling
DRR400602,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Control,seedling
DRR400603,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Control,seedling
DRR400604,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Drought_stress,seedling
DRR400605,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Drought_stress,seedling
DRR400606,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Drought_stress,seedling
DRR400607,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Control,seedling
DRR400608,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Control,seedling
DRR400609,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Control,seedling
DRR400610,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Drought_stress,seedling
DRR400611,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Drought_stress,seedling
DRR400612,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Drought_stress,seedling
DRR400613,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Control,seedling
DRR400614,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Control,seedling
DRR400615,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Control,seedling
DRR400616,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Drought_stress,seedling
DRR400617,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Drought_stress,seedling
DRR400618,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Drought_stress,seedling
DRR400619,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Control,seedling
DRR400620,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Control,seedling
DRR400621,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Control,seedling
DRR400622,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Drought_stress,seedling
DRR400623,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Drought_stress,seedling
DRR400624,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Drought_stress,seedling
DRR400625,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Control,seedling
DRR400626,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Control,seedling
DRR400627,Illumina NovaSeq 6000,PAIRED,2023,,PRJDB14236,101,Col-0,Control,seedling
SRR12014829,NextSeq 500,SINGLE,2021,,PRJNA639497,102,Col-0,Drought_stress,root
SRR12014830,NextSeq 500,SINGLE,2021,,PRJNA639497,102,Col-0,Drought_stress,root
SRR12014831,NextSeq 500,SINGLE,2021,,PRJNA639497,102,Col-0,Drought_stress,root
SRR12014832,NextSeq 500,SINGLE,2021,,PRJNA639497,102,Col-0,Drought_stress,leaf
SRR12014833,NextSeq 500,SINGLE,2021,,PRJNA639497,102,Col-0,Drought_stress,leaf
SRR12014834,NextSeq 500,SINGLE,2021,,PRJNA639497,102,Col-0,Drought_stress,leaf
SRR12014835,NextSeq 500,SINGLE,2021,,PRJNA639497,102,Col-0,Drought_stress,root
SRR12014836,NextSeq 500,SINGLE,2021,,PRJNA639497,102,Col-0,Drought_stress,root
SRR12014837,NextSeq 500,SINGLE,2021,,PRJNA639497,102,Col-0,Drought_stress,root
SRR12014838,NextSeq 500,SINGLE,2021,,PRJNA639497,102,Col-0,Drought_stress,leaf
SRR12014839,NextSeq 500,SINGLE,2021,,PRJNA639497,102,Col-0,Drought_stress,leaf
SRR12014840,NextSeq 500,SINGLE,2021,,PRJNA639497,102,Col-0,Drought_stress,leaf
SRR12014841,NextSeq 500,SINGLE,2021,,PRJNA639497,102,Col-0,Drought_stress,root
SRR12014842,NextSeq 500,SINGLE,2021,,PRJNA639497,102,Col-0,Drought_stress,root
SRR12014843,NextSeq 500,SINGLE,2021,,PRJNA639497,102,Col-0,Drought_stress,root
SRR12014844,NextSeq 500,SINGLE,2021,,PRJNA639497,102,Col-0,Drought_stress,leaf
SRR12014845,NextSeq 500,SINGLE,2021,,PRJNA639497,102,Col-0,Drought_stress,leaf
SRR12014846,NextSeq 500,SINGLE,2021,,PRJNA639497,102,Col-0,Drought_stress,leaf
SRR12014927,NextSeq 500,SINGLE,2021,,PRJNA639499,103,Col-0,Drought_stress,leaf
SRR12014928,NextSeq 500,SINGLE,2021,,PRJNA639499,103,Col-0,Drought_stress,leaf
SRR12014929,NextSeq 500,SINGLE,2021,,PRJNA639499,103,Col-0,Drought_stress,leaf
SRR12014930,NextSeq 500,SINGLE,2021,,PRJNA639499,103,Col-0,Drought_stress,leaf
SRR12014931,NextSeq 500,SINGLE,2021,,PRJNA639499,103,Col-0,Drought_stress,leaf
SRR12014932,NextSeq 500,SINGLE,2021,,PRJNA639499,103,Col-0,Drought_stress,leaf
SRR12014933,NextSeq 500,SINGLE,2021,,PRJNA639499,103,Col-0,Drought_stress,leaf
SRR12014934,NextSeq 500,SINGLE,2021,,PRJNA639499,103,Col-0,Drought_stress,leaf
SRR12014935,NextSeq 500,SINGLE,2021,,PRJNA639499,103,Col-0,Drought_stress,leaf
SRR12014939,NextSeq 500,SINGLE,2021,,PRJNA639499,103,Col-0,Drought_stress,root
SRR12014940,NextSeq 500,SINGLE,2021,,PRJNA639499,103,Col-0,Drought_stress,root
SRR12014941,NextSeq 500,SINGLE,2021,,PRJNA639499,103,Col-0,Drought_stress,root
SRR12014942,NextSeq 500,SINGLE,2021,,PRJNA639499,103,Col-0,Drought_stress,root
SRR12014943,NextSeq 500,SINGLE,2021,,PRJNA639499,103,Col-0,Drought_stress,root
SRR12014944,NextSeq 500,SINGLE,2021,,PRJNA639499,103,Col-0,Drought_stress,root
SRR12014945,NextSeq 500,SINGLE,2021,,PRJNA639499,103,Col-0,Drought_stress,root
SRR12014946,NextSeq 500,SINGLE,2021,,PRJNA639499,103,Col-0,Drought_stress,root
SRR12014947,NextSeq 500,SINGLE,2021,,PRJNA639499,103,Col-0,Drought_stress,root
SRR12014964,NextSeq 500,SINGLE,2021,,PRJNA639500,104,Col-0,Drought_stress,root
SRR12014965,NextSeq 500,SINGLE,2021,,PRJNA639500,104,Col-0,Drought_stress,root
SRR12014966,NextSeq 500,SINGLE,2021,,PRJNA639500,104,Col-0,Drought_stress,root
SRR12014967,NextSeq 500,SINGLE,2021,,PRJNA639500,104,Col-0,Drought_stress,root
SRR12014968,NextSeq 500,SINGLE,2021,,PRJNA639500,104,Col-0,Drought_stress,root
SRR12014969,NextSeq 500,SINGLE,2021,,PRJNA639500,104,Col-0,Drought_stress,root
SRR12014970,NextSeq 500,SINGLE,2021,,PRJNA639500,104,Col-0,Drought_stress,root
SRR12014971,NextSeq 500,SINGLE,2021,,PRJNA639500,104,Col-0,Drought_stress,root
SRR12014972,NextSeq 500,SINGLE,2021,,PRJNA639500,104,Col-0,Drought_stress,root
SRR12014976,NextSeq 500,SINGLE,2021,,PRJNA639500,104,Col-0,Drought_stress,root
SRR12014977,NextSeq 500,SINGLE,2021,,PRJNA639500,104,Col-0,Drought_stress,root
SRR12014978,NextSeq 500,SINGLE,2021,,PRJNA639500,104,Col-0,Drought_stress,root
SRR12014979,NextSeq 500,SINGLE,2021,,PRJNA639500,104,Col-0,Drought_stress,root
SRR12014980,NextSeq 500,SINGLE,2021,,PRJNA639500,104,Col-0,Drought_stress,root
SRR12014981,NextSeq 500,SINGLE,2021,,PRJNA639500,104,Col-0,Drought_stress,root
SRR12014982,NextSeq 500,SINGLE,2021,,PRJNA639500,104,Col-0,Drought_stress,root
SRR12014983,NextSeq 500,SINGLE,2021,,PRJNA639500,104,Col-0,Drought_stress,root
SRR12014984,NextSeq 500,SINGLE,2021,,PRJNA639500,104,Col-0,Drought_stress,root
SRR18697343,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA825164,105,,Drought_stress,leaf
SRR18697344,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA825164,105,,Control,leaf
SRR18697345,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA825164,105,,Control,leaf
SRR18697346,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA825164,105,,Control,leaf
SRR18697347,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA825164,105,,Control,leaf
SRR18697348,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA825164,105,,Control,leaf
SRR18697349,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA825164,105,,Control,leaf
SRR18697357,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA825164,105,,Control,leaf
SRR18697360,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA825164,105,,Drought_stress,leaf
SRR18697361,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA825164,105,,Drought_stress,leaf
SRR18697362,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA825164,105,,Drought_stress,leaf
SRR18697363,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA825164,105,,Drought_stress,leaf
SRR18697364,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA825164,105,,Drought_stress,leaf
SRR18697365,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA825164,105,,Drought_stress,leaf
SRR18697366,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA825164,105,,Drought_stress,leaf
SRR18697367,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA825164,105,,Drought_stress,leaf
SRR18697368,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA825164,105,,Control,leaf
SRR18697369,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA825164,105,,Control,leaf
SRR19184778,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184779,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184780,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184781,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184782,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184783,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184784,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184785,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184786,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184787,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184788,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184789,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184790,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Control,whole_plant
SRR19184791,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Control,whole_plant
SRR19184792,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Control,whole_plant
SRR19184793,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184794,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184795,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184796,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184797,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184798,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184799,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184800,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184801,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184802,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184803,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Drought_stress,whole_plant
SRR19184804,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Control,whole_plant
SRR19184805,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Control,whole_plant
SRR19184806,Illumina HiSeq 2500,PAIRED,2023,,PRJNA837772,106,Col-0,Control,whole_plant
SRR23615401,Illumina HiSeq 2500,PAIRED,2023,,PRJNA938512,107,Col-0,Control,leaf
SRR23615403,Illumina HiSeq 2500,PAIRED,2023,,PRJNA938512,107,Col-0,Control,leaf
SRR23615404,Illumina HiSeq 2500,PAIRED,2023,,PRJNA938512,107,Col-0,Control,leaf
SRR23615405,Illumina HiSeq 2500,PAIRED,2023,,PRJNA938512,107,Col-0,Drought_stress,leaf
SRR23615406,Illumina HiSeq 2500,PAIRED,2023,,PRJNA938512,107,Col-0,Drought_stress,leaf
SRR23615410,Illumina HiSeq 2500,PAIRED,2023,,PRJNA938512,107,Col-0,Drought_stress,leaf
SRR25003835,NextSeq 500,SINGLE,2023,,PRJNA986658,108,Col-0,Drought_stress,leaf
SRR25003836,NextSeq 500,SINGLE,2023,,PRJNA986658,108,Col-0,Drought_stress,leaf
SRR25003837,NextSeq 500,SINGLE,2023,,PRJNA986658,108,Col-0,Drought_stress,leaf
SRR25003838,NextSeq 500,SINGLE,2023,,PRJNA986658,108,Col-0,Drought_stress,leaf
SRR25003839,NextSeq 500,SINGLE,2023,,PRJNA986658,108,Col-0,Drought_stress,leaf
SRR25003840,NextSeq 500,SINGLE,2023,,PRJNA986658,108,Col-0,Drought_stress,leaf
SRR25003841,NextSeq 500,SINGLE,2023,,PRJNA986658,108,Col-0,Drought_stress,leaf
SRR25003842,NextSeq 500,SINGLE,2023,,PRJNA986658,108,Col-0,Drought_stress,leaf
SRR25003844,NextSeq 500,SINGLE,2023,,PRJNA986658,108,Col-0,Drought_stress,leaf
SRR25003845,NextSeq 500,SINGLE,2023,,PRJNA986658,108,Col-0,Drought_stress,leaf
SRR25003846,NextSeq 500,SINGLE,2023,,PRJNA986658,108,Col-0,Drought_stress,leaf
SRR25003847,NextSeq 500,SINGLE,2023,,PRJNA986658,108,Col-0,Drought_stress,leaf
SRR25391321,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391322,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391323,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391324,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391325,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391348,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391349,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391350,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391351,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391352,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391354,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391355,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391356,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391357,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391358,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391359,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391360,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391361,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391362,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391363,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391365,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391366,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391367,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391368,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391369,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391370,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391371,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391396,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391397,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391398,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391400,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391401,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391402,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391403,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391404,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391405,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391406,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391407,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391408,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391409,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391411,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391412,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391413,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391414,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391415,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391416,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391417,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR25391418,Illumina NovaSeq 6000,PAIRED,2023,,PRJNA997595,109,not_Col-0,Drought_stress,leaf
SRR7217328,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
SRR7217331,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
SRR7217337,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
SRR7217338,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
SRR7217339,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
SRR7217340,Illumina HiSeq 1500,SINGLE,2018,,PRJNA304664,110,Col-0,Drought_stress,leaf
